x,y,z
-17,0,24
"-18,71134731","3,299315376",24
"-15,97477455","5,814342437",24
"-19,91858429","11,5",24
"-20,68319996","17,35526546",24
"-15,42690263","18,38506663",24
-10,"17,32050808",24
"-6,498382723","17,85415979",24
"-3,125667198","17,72653955",24
0,19,24
"2,778370843","15,75692405",24
"7,524443153","20,67323766",24
11,"19,05255888",24
"12,21296458","14,55484442",24
"11,49066665","9,641814145",24
"11,25833025","6,5",24
"9,396926208","3,420201433",24
"16,7417318","2,95201902",24
17,0,24
-18,0,39
"-21,66577057","3,820259909",39
"-20,67323766","7,524443153",39
"-20,78460969",12,39
"-23,74737774","19,9264159",39
"-17,99805307","21,44924441",39
-12,"20,78460969",39
"-6,840402867","18,79385242",39
"-3,299315376","18,71134731",39
0,24,39
"3,299315376","18,71134731",39
"8,550503583","23,49231552",39
"11,5","19,91858429",39
"12,85575219","15,32088886",39
"13,02275553","10,92738936",39
"12,12435565",7,39
"12,21600407","4,446261863",39
"14,7721163","2,604722665",39
18,0,39
-21,0,"85,55"
"-11,81769304","2,083778132","85,55"
"-22,5526229","8,20848344","85,55"
"-30,31088913","17,5","85,55"
0,0,"85,55"
"-10,92738936","13,02275553","85,55"
0,0,"85,55"
0,0,"85,55"
0,0,"85,55"
0,0,"85,55"
0,0,"85,55"
0,0,"85,55"
0,0,"85,55"
0,0,"85,55"
0,0,"85,55"
"5,196152423",3,"85,55"
"18,79385242","6,840402867","85,55"
"11,81769304","2,083778132","85,55"
19,0,"85,55"
-18,0,"102,55"
"-14,7721163","2,604722665","102,55"
"-28,19077862","10,2606043","102,55"
0,0,"102,55"
"-26,04551107","21,85477873","102,55"
0,0,"102,55"
0,0,"102,55"
0,0,"102,55"
0,0,"102,55"
0,0,"102,55"
0,0,"102,55"
0,0,"102,55"
0,0,"102,55"
0,0,"102,55"
0,0,"102,55"
0,0,"102,55"
0,0,"102,55"
0,0,"102,55"
0,0,"102,55"
8,"-13,85640646",24
"4,446261863","-12,21600407",24
"2,604722665","-14,7721163",24
0,-14,24
"-3,472963553","-19,69615506",24
"-8,550503583","-23,49231552",24
-13,"-22,5166605",24
"-16,06969024","-19,15111108",24
"-17,61902219","-14,78411502",24
"-17,32050808",-10,24
"-16,91446717","-6,15636258",24
"-13,78730854","-2,431074487",24
-12,0,24
"-15,75692405","2,778370843",24
"-16,91446717","6,15636258",24
"-18,18653348","10,5",24
"-19,91715552","16,71247785",24
"-16,06969024","19,15111108",24
-9,"15,58845727",24
0,0,39
0,0,39
0,0,39
0,0,39
0,0,39
0,0,39
0,0,39
0,0,39
0,0,39
0,0,39
0,0,39
0,0,39
0,0,39
0,0,39
0,0,39
0,0,39
0,0,39
0,0,39
0,0,39
0,0,"85,55"
"6,498382723","-17,85415979","85,55"
"3,125667198","-17,72653955","85,55"
0,-20,"85,55"
"-3,820259909","-21,66577057","85,55"
"-9,576564013","-26,31139338","85,55"
-13,"-22,5166605","85,55"
"-11,57017697","-13,78879998","85,55"
"-18,38506663","-15,42690263","85,55"
"-15,58845727",-9,"85,55"
"-9,396926208","-3,420201433","85,55"
0,0,"85,55"
0,0,"85,55"
0,0,"85,55"
0,0,"85,55"
0,0,"85,55"
0,0,"85,55"
0,0,"85,55"
0,0,"85,55"
17,"-29,44486373","102,55"
"8,892523726","-24,43200814","102,55"
"4,862148975","-27,57461708","102,55"
0,-26,"102,55"
