0,0,0
-11.512,1.4098e-15,-14.715
-14.47,8.3542,-11.715
-5.7561,9.9699,-14.715
5.4583e-16,8.9141,-16.215
7.0551,12.22,-13.215
7.7199,4.4571,-16.215
17.574,0,-11.215
-11.806,1.4459e-15,2.775
-13.975,8.0683,5.275
-6.7692,11.725,3.775
4.5779e-16,7.4763,0.27499
8.5013,14.725,5.775
7.2247,4.1712,0.77499
12.672,0,3.275
-4.9859,6.106e-16,52.588
-10.318,5.9571,56.588
-2.493,4.3179,52.588
7.2953e-16,11.914,56.588
2.0599,3.5679,52.088
7.3179,4.225,54.588
7.584,0,54.088
-3.4141,4.1811e-16,71.311
-3.7067,2.1401,71.811
-2.5731,4.4567,72.311
-3.0611e-18,-0.049991,69.311
0.84103,1.4567,70.311
-3.7933,-2.1901,66.811
-0.049991,-0,69.311
9.6532,-16.72,-10.215
-3.7056e-15,-20.172,-9.7154
-11.385,-19.72,-8.2154
-18.22,-10.519,-9.2154
-21.038,2.5765e-15,-9.2154
-19.72,11.385,-8.2154
-11.818,20.47,-7.7154
6.7692,-11.725,3.775
-2.1688e-15,-11.806,2.775
-9.8003,-16.975,7.275
-10.975,-6.3362,3.275
-10.94,1.3398e-15,2.275
-16.225,9.3673,6.775
-9.3673,16.225,6.775
4.658,-8.0679,55.088
-2.1886e-15,-11.914,56.588
-11.586,-20.068,63.088
-11.818,-6.8231,57.588
-14.512,1.7772e-15,58.088
-19.318,11.153,62.588
-13.318,23.068,65.088
0.84103,-1.4567,70.311
-6.2716e-16,-3.4141,71.311
-6.4702,-11.207,76.811
-8.2067,-4.7381,74.811
-7.7442,9.484e-16,73.811
-11.957,6.9032,77.311
-9.9343,17.207,80.811
14.416,24.97,-4.7154
27.22,15.715,-3.2154
25.369,-6.2135e-15,-6.7154
19.72,-11.385,-8.2154
10.519,-18.22,-9.2154
-3.5465e-15,-19.306,-10.215
-9.2202,-15.97,-10.715
7.2023,12.475,4.275
16.975,9.8003,7.275
16.137,-3.9523e-15,5.275
13.975,-8.0683,5.275
9.3673,-16.225,6.775
-2.487e-15,-13.538,3.775
-7.2023,-12.475,4.275
8.1221,14.068,59.088
18.568,10.72,62.088
10.182,-2.4939e-15,55.588
5.8179,-3.359,53.588
1.6269,-2.8179,51.588
6.7497e-16,3.6743,47.588
-0.32789,-0.56792,50.088
1.274,2.2067,70.811
6.7067,3.8721,73.811
-0.049991,1.2244e-17,69.311
-6.0433,3.4891,65.311
-3.4891,6.0433,65.311
3.0318e-15,16.504,59.811
6.5202,11.293,61.811
-12.378,1.5159e-15,-14.215
-14.887,5.4184,-12.215
-10.809,9.0699,-13.215
-5.3231,9.2199,-15.215
-1.6983,9.6316,-15.715
2.751,15.602,-12.215
6.6221,11.47,-13.715
7.492,6.2866,-15.715
10.818,3.9374,-14.715
16.708,0,-11.715
-13.538,1.658e-15,3.775
-11.094,4.038,2.775
-14.352,12.042,6.775
-6.3362,10.975,3.275
-1.599,9.0685,1.275
2.0502,11.627,2.775
8.9343,15.475,6.275
9.7077,8.1457,3.275
8.653,3.1494,1.275
14.405,0,4.275
-10.182,1.2469e-15,55.588
-13.637,4.9635,58.088
-13.107,10.998,59.588
-5.524,9.5679,56.088
-1.7681,10.027,55.588
2.2192,12.586,57.088
2.926,5.0679,53.088
5.1463,4.3182,53.588
7.9404,2.8901,54.588
9.316,0,55.088
-4.2801,5.2417e-16,71.811
-3.2082,1.1677,71.311
-5.269,4.4212,73.311
-1.7071,2.9567,71.311
-0.1417,0.80364,69.811
0.89362,5.068,72.311
1.274,2.2067,70.811
-4.0188,-3.3722,66.311
-4.9298,-1.7943,66.311
-1.782,-0,68.311
10.519,-18.22,-9.2154
3.6533,-20.719,-9.2154
-3.8037,-21.572,-8.7154
-11.385,-19.72,-8.2154
-17.443,-14.637,-8.2154
-21.397,-7.788,-8.2154
-22.771,2.7886e-15,-8.2154
-20.583,7.4918,-8.7154
-20.097,16.863,-6.2154
-11.818,20.47,-7.7154
6.7692,-11.725,3.775
2.3509,-13.333,3.775
-2.9525,-16.744,5.775
-10.666,-18.475,8.275
-13.688,-11.486,6.275
-13.536,-4.9266,4.275
-10.94,1.3398e-15,2.275
-13.536,4.9266,4.275
-17.005,14.269,8.775
-8.9343,15.475,6.275
6.3901,-11.068,57.088
3.5727,-20.262,61.588
-3.1215,-17.703,60.088
-12.452,-21.568,64.088
-13.107,-10.998,59.588
-14.451,-5.2597,58.588
-16.244,1.9893e-15,59.088
-19.334,7.0368,61.588
-24.385,20.462,68.088
-13.751,23.818,65.588
3.0061,-5.2067,72.811
2.2471,-12.744,76.811
-1.4952,-8.4795,74.311
-7.3362,-12.707,77.811
-9.2495,-7.7613,76.311
-8.091,-2.9449,74.311
-6.0122,7.3628e-16,72.811
-4.8358,1.7601,72.311
-9.9129,8.3179,76.811
-10.367,17.957,81.311
14.849,25.72,-4.2154
23.414,19.647,-3.7154
27.908,10.158,-4.2154
27.101,-6.6377e-15,-5.7154
22.211,-8.0842,-7.7154
18.107,-15.193,-7.7154
11.385,-19.72,-8.2154
3.3525,-19.013,-10.215
-2.751,-15.602,-12.215
-8.3542,-14.47,-11.715
8.0683,13.975,5.275
14.352,12.042,6.775
20.86,7.5924,8.775
16.137,-3.9523e-15,5.275
15.163,-5.519,5.275
14.352,-12.042,6.775
9.8003,-16.975,7.275
2.0502,-11.627,2.775
-2.0502,-11.627,2.775
-6.3362,-10.975,3.275
8.5551,14.818,59.588
14.434,12.112,60.588
21.775,7.9254,63.088
10.182,-2.4939e-15,55.588
5.499,-2.0015,53.088
7.7999,-6.5449,55.588
2.0599,-3.5679,52.088
-0.036509,0.20705,49.588
