0,0,0
-30.565,3.7431e-15,-3.7154
-24.97,14.416,-4.7154
-14.416,24.97,-4.7154
1.5534e-15,25.369,-6.7154
13.983,24.22,-5.2154
21.97,12.684,-6.7154
25.369,0,-6.7154
-23.931,2.9307e-15,9.775
-22.225,12.831,10.775
-13.697,23.725,11.775
1.3063e-15,21.333,8.275
11.099,19.225,8.775
16.975,9.8003,7.275
20.467,0,7.775
-17.11,2.0954e-15,59.588
-17.818,10.287,61.588
-12.019,20.818,63.588
9.4164e-16,15.378,58.588
9.4212,16.318,60.588
12.568,7.2561,58.088
4.9859,0,52.588
-4.2801,5.2417e-16,71.811
-8.9567,5.1712,75.311
-7.7692,13.457,78.311
9.5146e-16,15.538,78.311
7.3362,12.707,77.811
5.9567,3.4391,73.311
1.6821,0,70.311
10.086,-17.47,-9.7154
-3.8647e-15,-21.038,-9.2154
-10.086,-17.47,-9.7154
-14.47,-8.3542,-11.715
-15.842,1.9401e-15,-12.215
-15.22,8.7872,-11.215
-10.519,18.22,-9.2154
10.666,-18.475,8.275
-4.0778e-15,-22.199,8.775
-11.099,-19.225,8.775
-16.975,-9.8003,7.275
-17.869,2.1883e-15,6.275
-17.725,10.233,7.775
-11.099,19.225,8.775
10.72,-18.568,62.088
-3.9385e-15,-21.44,62.088
-10.287,-17.818,61.588
-16.318,-9.4212,60.588
-18.842,2.3075e-15,60.588
-18.568,10.72,62.088
-12.019,20.818,63.588
5.1712,-8.9567,75.311
-1.8999e-15,-10.342,75.311
-3.4391,-5.9567,73.311
-3.7067,-2.1401,71.811
-3.4141,4.1811e-16,71.311
-5.2067,3.0061,72.811
-3.8721,6.7067,73.811
11.818,20.47,-7.7154
18.97,10.952,-8.7154
20.172,-4.9408e-15,-9.7154
19.72,-11.385,-8.2154
10.086,-17.47,-9.7154
-3.2284e-15,-17.574,-11.215
-9.6532,-16.72,-10.215
8.5013,14.725,5.775
14.725,8.5013,5.775
16.137,-3.9523e-15,5.275
16.225,-9.3673,6.775
7.6353,-13.225,4.775
-2.8052e-15,-15.271,4.775
-7.6353,-13.225,4.775
7.6891,13.318,58.588
11.068,6.3901,57.088
10.182,-2.4939e-15,55.588
8.0679,-4.658,55.088
2.493,-4.3179,52.588
-7.5681e-16,-4.1199,52.088
-2.493,-4.3179,52.588
-0.89102,-1.5433,68.311
-6.0433,-3.4891,65.311
-9.5763,2.3455e-15,63.811
-9.0433,5.2211,63.311
-7.3862,12.793,60.811
2.8727e-15,15.638,60.311
7.8192,13.543,60.311
-27.967,3.4249e-15,-5.2154
-27.094,9.8614,-4.7154
-21.424,17.977,-5.2154
-11.818,20.47,-7.7154
-4.706,26.689,-5.7154
4.2548,24.13,-7.2154
13.117,22.72,-6.2154
20.097,16.863,-6.2154
24.652,8.9728,-6.2154
26.235,0,-6.2154
-23.931,2.9307e-15,9.775
-23.301,8.481,10.275
-18.995,15.939,10.275
-10.666,18.475,8.275
-4.0052,22.714,9.275
3.7044,21.009,8.275
11.965,20.725,9.775
18.332,15.382,9.775
20.046,7.2962,8.275
20.467,0,7.775
-15.378,1.8833e-15,58.588
-16.078,5.8521,59.588
-14.434,12.112,60.588
-8.1221,14.068,59.088
-3.1215,17.703,60.088
2.9712,16.85,59.588
8.9881,15.568,60.088
13.107,10.998,59.588
13.637,4.9635,58.088
6.718,0,53.588
-5.1462,6.3022e-16,72.311
