0,0,0
-17.574,2.1522e-15,-11.215
-14.47,8.3542,-11.715
-7.4881,12.97,-12.715
1.3413e-15,21.905,-8.7154
10.086,17.47,-9.7154
15.97,9.2202,-10.715
15.842,0,-12.215
-3.1462,3.8529e-16,-2.225
-3.4747,2.0061,-1.725
-2.4391,4.2247,-1.225
3.5173e-16,5.7442,-0.72501
3.7381,6.4747,0.27499
4.9747,2.8721,-0.72501
0.54809,0,-3.725
7.9787,-9.771e-16,45.103
6.9097,-3.9893,45.103
3.9893,-6.9097,45.103
-1.0734e-15,-17.531,39.588
-11.796,-20.432,36.088
-6.9097,-3.9893,45.103
-7.9787,-0,45.103
26.897,-3.2939e-15,53.811
21.793,-12.582,54.811
12.582,-21.793,54.811
4.2117e-16,6.8782,73.311
1.274,2.2067,70.811
5.6743e-05,3.276e-05,69.34
6.5521e-05,0,69.34
4.4571,-7.7199,-16.215
-1.6375e-15,-8.9141,-16.215
-3.591,-6.2199,-17.215
-5.4699,-3.158,-17.715
-5.45,6.6743e-16,-18.215
-5.4699,3.158,-17.715
-4.4571,7.7199,-16.215
4.6042,-7.9747,1.275
-2.0097e-15,-10.94,2.275
-3.7381,-6.4747,0.27499
0.27534,0.15897,-4.225
0.31793,-3.8935e-17,-4.225
-1.2247,0.70706,-3.225
-2.0061,3.4747,-1.725
-3.9893,6.9097,45.103
2.4249e-15,13.201,42.088
8.7654,15.182,39.588
6.9097,3.9893,45.103
7.9787,-9.771e-16,45.103
6.9097,-3.9893,45.103
3.9893,-6.9097,45.103
3.276e-05,-5.6743e-05,69.34
2.8727e-15,15.638,60.311
13.448,23.293,53.811
-5.6743e-05,-3.276e-05,69.34
-6.5521e-05,8.024e-21,69.34
-5.6743e-05,3.276e-05,69.34
-3.276e-05,5.6743e-05,69.34
13.55,23.47,-5.7154
25.72,14.849,-4.2154
27.101,-6.6377e-15,-5.7154
18.97,-10.952,-8.7154
10.952,-18.97,-8.7154
-3.5465e-15,-19.306,-10.215
-10.952,-18.97,-8.7154
-6.3809e-06,-1.1052e-05,-4.0415
-1.1052e-05,-6.3809e-06,-4.0415
-1.2762e-05,3.1258e-21,-4.0415
-1.1052e-05,6.3809e-06,-4.0415
-6.3809e-06,1.1052e-05,-4.0415
2.3443e-21,1.2762e-05,-4.0415
6.3809e-06,1.1052e-05,-4.0415
-3.9893,-6.9097,45.103
-6.9097,-3.9893,45.103
-7.9787,1.9542e-15,45.103
-6.9097,3.9893,45.103
-3.9893,6.9097,45.103
1.4657e-15,7.9787,45.103
-0.7609,-1.3179,50.588
3.276e-05,5.6743e-05,69.34
5.6743e-05,3.276e-05,69.34
-34.691,8.4968e-15,49.311
-24.793,14.314,52.811
-0.45801,0.79329,68.811
-2.5362e-15,-13.806,77.311
-2.1401,-3.7067,71.811
-15.842,1.9401e-15,-12.215
-14.887,5.4184,-12.215
-10.809,9.0699,-13.215
-8.7872,15.22,-11.215
-3.6533,20.719,-9.2154
3.8037,21.572,-8.7154
11.385,19.72,-8.2154
16.116,13.523,-9.2154
16.515,6.0108,-11.215
14.976,0,-12.715
-0.54809,6.7122e-17,-3.725
-1.3288,0.48366,-3.225
-1.0833,0.90898,-3.225
-1.5731,2.7247,-2.225
-1.1479,6.5098,-0.22501
1.2982,7.3627,0.27499
3.7381,6.4747,0.27499
5.7272,4.8057,0.27499
3.7702,1.3723,-1.725
0.54809,0,-3.725
7.9787,-9.771e-16,45.103
7.4975,-2.7289,45.103
6.112,-5.1286,45.103
3.9893,-6.9097,45.103
3.0442,-17.264,39.588
-3.1946,-18.117,39.088
-12.662,-21.932,35.088
-6.112,-5.1286,45.103
-7.4975,-2.7289,45.103
-7.9787,-0,45.103
31.227,-3.8242e-15,51.311
28.53,-10.384,51.811
25.911,-21.742,49.811
15.613,-27.043,51.311
-0.59285,3.3622,71.311
1.3448,7.6266,73.811
-0.024995,-0.043293,69.311
5.0192e-05,4.2116e-05,69.34
6.1569e-05,2.2409e-05,69.34
6.5521e-05,0,69.34
3.158,-5.4699,-17.715
1.0968,-6.2201,-17.715
-0.94639,-5.3672,-18.215
-3.158,-5.4699,-17.715
-3.5115,-2.9465,-18.715
-4.3075,-1.5678,-18.715
-4.584,5.6138e-16,-18.715
-4.3075,1.5678,-18.715
-5.5018,4.6165,-17.215
-4.4571,7.7199,-16.215
3.7381,-6.4747,0.27499
1.4486,-8.2156,0.77499
-1.599,-9.0685,1.275
-4.1712,-7.2247,0.77499
-0.41986,-0.35231,-3.725
0.29876,0.10874,-4.225
2.05,-2.5105e-16,-5.225
-2.1426,0.77986,-2.725
-2.4101,2.0223,-2.225
-2.8721,4.9747,-0.72501
-3.9893,6.9097,45.103
-1.8411,10.441,43.588
2.593,14.706,41.088
7.4663,12.932,41.088
6.112,5.1286,45.103
7.4975,2.7289,45.103
7.9787,-9.771e-16,45.103
7.4975,-2.7289,45.103
6.112,-5.1286,45.103
3.9893,-6.9097,45.103
3.276e-05,-5.6743e-05,69.34
-3.3171,18.812,58.311
3.7683,21.371,56.811
9.5513,16.543,58.311
23.258,19.516,51.811
-6.1569e-05,-2.2409e-05,69.34
-6.5521e-05,8.024e-21,69.34
-6.1569e-05,2.2409e-05,69.34
-5.0192e-05,4.2116e-05,69.34
-3.276e-05,5.6743e-05,69.34
13.117,22.72,-6.2154
19.433,16.307,-6.7154
23.025,8.3804,-7.2154
23.637,-5.7893e-15,-7.7154
19.77,-7.1956,-9.2154
16.78,-14.08,-8.7154
10.952,-18.97,-8.7154
3.5029,-19.866,-9.7154
-3.5029,-19.866,-9.7154
-9.6532,-16.72,-10.215
-6.3809e-06,-1.1052e-05,-4.0415
-9.7762e-06,-8.2032e-06,-4.0415
-1.1992e-05,-4.3648e-06,-4.0415
-1.2762e-05,3.1258e-21,-4.0415
-1.1992e-05,4.3648e-06,-4.0415
-9.7762e-06,8.2032e-06,-4.0415
-6.3809e-06,1.1052e-05,-4.0415
-2.2161e-06,1.2568e-05,-4.0415
2.2161e-06,1.2568e-05,-4.0415
6.3809e-06,1.1052e-05,-4.0415
-3.9893,-6.9097,45.103
-6.112,-5.1286,45.103
-7.4975,-2.7289,45.103
-7.9787,1.9542e-15,45.103
-7.4975,2.7289,45.103
-6.112,5.1286,45.103
-3.9893,6.9097,45.103
-1.9915,11.294,43.088
-2.3696,-13.439,57.588
2.7032,4.6821,46.588
-14.747,-25.543,52.311
-27.238,-22.856,48.811
6.1569e-05,2.2409e-05,69.34
-28.629,7.012e-15,52.811
-26.089,9.4954,53.311
-25.248,21.186,50.311
-2.1901,3.7933,66.811
1.1944,-6.7737,73.311
-1.4952,-8.4795,74.311
-2.5731,-4.4567,72.311
-11.512,1.4098e-15,-14.715
-11.337,1.9991,-14.715
-11.632,4.2336,-14.215
-10.72,6.1891,-14.215
-8.8189,7.3999,-14.715
-7.9566,9.4823,-14.215
-6.1891,10.72,-14.215
-4.826,13.259,-13.215
-2.9014,16.455,-11.715
1.0761e-15,17.574,-11.215
2.9014,16.455,-11.715
6.0108,16.515,-11.215
9.2202,15.97,-10.715
10.74,12.799,-11.715
12.799,10.74,-11.715
13.72,7.9212,-12.215
14.887,5.4184,-12.215
14.749,2.6006,-12.715
11.512,0,-14.715
-16.137,1.9762e-15,5.275
-21.861,3.8548,8.775
-20.86,7.5924,8.775
-19.975,11.532,9.275
-18.332,15.382,9.775
-14.826,17.669,9.275
-9.3673,16.225,6.775
-8.481,23.301,10.275
-4.3059,24.42,10.275
1.5714e-15,25.663,10.775
4.1555,23.567,9.775
9.3696,25.743,11.775
13.697,23.725,11.775
18.166,21.649,12.275
21.649,18.166,12.275
25.225,14.563,12.775
24.115,8.7772,10.775
24.42,4.3059,10.275
20.467,0,7.775
-24.904,3.0499e-15,64.088
-25.379,4.475,64.588
-24.216,8.814,64.588
-23.818,13.751,65.588
-20.405,17.122,65.088
-18.235,21.732,66.088
-12.452,21.568,64.088
-10.295,28.285,67.088
-4.7758,27.085,65.588
1.7901e-15,29.235,66.588
4.3246,24.526,64.088
9.1102,25.03,65.088
15.05,26.068,67.088
18.235,21.732,66.088
23.058,19.348,67.088
23.818,13.751,65.588
25.03,9.1102,65.088
25.379,4.475,64.588
24.038,0,63.588
-8.6103,1.0545e-15,74.311
-10.185,1.7959,75.311
-8.091,2.9449,74.311
-8.2067,4.7381,74.811
-9.2495,7.7613,76.311
-7.2046,8.5861,75.811
-5.6042,9.7067,75.811
-4.7221,12.974,77.311
-2.2471,12.744,76.811
1.0045e-15,16.404,78.811
2.5478,14.45,77.811
5.0183,13.788,77.811
8.2022,14.207,78.811
9.9879,11.903,78.311
11.903,9.9879,78.311
12.707,7.3362,77.811
10.532,3.8335,75.811
9.3323,1.6455,74.811
5.1462,0,72.311
4.4571,-7.7199,-16.215
3.345,-9.1903,-15.715
1.6983,-9.6316,-15.715
-1.6375e-15,-8.9141,-16.215
-1.6983,-9.6316,-15.715
-3.6412,-10.004,-15.215
-5.3231,-9.2199,-15.215
-5.1732,-6.1652,-16.715
-5.5018,-4.6165,-17.215
-6.2199,-3.591,-17.215
-7.5627,-2.7526,-16.715
-7.9258,-1.3975,-16.715
-8.0481,9.8561e-16,-16.715
-7.9258,1.3975,-16.715
-9.1903,3.345,-15.715
-7.7199,4.4571,-16.215
-7.492,6.2866,-15.715
-6.8432,8.1554,-15.215
-6.1891,10.72,-14.215
10.666,-18.475,8.275
7.8886,-21.674,9.275
3.7044,-21.009,8.275
-4.2369e-15,-23.065,9.275
-4.1555,-23.567,9.775
-7.8886,-21.674,9.275
-11.965,-20.725,9.775
-11.486,-13.688,6.275
-14.352,-12.042,6.775
-15.475,-8.9343,6.275
-17.605,-6.4076,6.775
-18.45,-3.2532,6.775
-19.601,2.4004e-15,7.275
-18.45,3.2532,6.775
-20.046,7.2962,8.275
-19.225,11.099,8.775
-15.678,13.156,7.775
-15.382,18.332,9.775
-11.965,20.725,9.775
8.5551,-14.818,59.588
5.8521,-16.078,59.588
2.8208,-15.997,59.088
-3.1431e-15,-17.11,59.588
-2.8208,-15.997,59.088
-5.8521,-16.078,59.588
-8.5551,-14.818,59.588
-13.782,-16.424,62.088
-17.088,-14.338,62.588
-19.318,-11.153,62.588
