x,y,z
-17,0,24
"-16,45448267","9,5",24
-11,"19,05255888",24
0,21,24
10,"17,32050808",24
"16,45448267","9,5",24
16,0,24
-16,0,39
"-15,58845727",9,39
-11,"19,05255888",39
0,21,39
11,"19,05255888",39
"19,05255888",11,39
14,0,39
-13,0,"85,55"
"-17,32050808",10,"85,55"
"-13,5","23,3826859","85,55"
0,26,"85,55"
"13,5","23,3826859","85,55"
"15,58845727",9,"85,55"
10,0,"85,55"
-16,0,"102,55"
"-18,18653348","10,5","102,55"
-13,"22,5166605","102,55"
0,24,"102,55"
"12,5","21,65063509","102,55"
"21,65063509","12,5","102,55"
15,0,"102,55"
"5,5","-9,526279442",24
0,-11,24
-4,"-6,92820323",24
"-8,660254038",-5,24
-10,0,24
"-9,526279442","5,5",24
-8,"13,85640646",24
"4,5","-7,794228634",39
0,-8,39
"-2,5","-4,330127019",39
"-5,196152423",-3,39
-7,0,39
"-10,39230485",6,39
-9,"15,58845727",39
"8,5","-14,72243186","85,55"
0,-15,"85,55"
-3,"-5,196152423","85,55"
"-4,330127019","-2,5","85,55"
-13,0,"85,55"
"-21,65063509","12,5","85,55"
-15,"25,98076211","85,55"
0,0,"102,55"
0,0,"102,55"
0,0,"102,55"
0,0,"102,55"
0,0,"102,55"
"0,8660254038","-0,5","102,55"
"-7,5","12,99038106","102,55"
9,"15,58845727",24
"13,85640646",8,24
16,0,24
"14,72243186","-8,5",24
"8,5","-14,72243186",24
0,-18,24
"-9,5","-16,45448267",24
8,"13,85640646",39
"13,85640646",8,39
16,0,39
"11,25833025","-6,5",39
"5,5","-9,526279442",39
0,-10,39
"-5,5","-9,526279442",39
"13,5","23,3826859","85,55"
"24,24871131",14,"85,55"
19,0,"85,55"
"14,72243186","-8,5","85,55"
"6,5","-11,25833025","85,55"
0,-6,"85,55"
-4,"-6,92820323","85,55"
"7,5","12,99038106","102,55"
"12,12435565",7,"102,55"
9,0,"102,55"
"4,330127019","-2,5","102,55"
1,"-1,732050808","102,55"
0,2,"102,55"
"0,5","0,8660254038","102,55"
