x,y,z
-41,0,24
"-35,50704156","20,5",24
-10,"17,32050808",24
0,15,24
"13,5","23,3826859",24
"31,17691454",18,24
33,0,24
-33,0,39
"-20,78460969",12,39
-7,"12,12435565",39
0,12,39
"9,5","16,45448267",39
"25,11473671","14,5",39
24,0,39
-51,0,"85,55"
"-42,43524479","24,5","85,55"
-13,"22,5166605","85,55"
0,26,"85,55"
"19,5","33,77499075","85,55"
"31,17691454",18,"85,55"
31,0,"85,55"
-52,0,"102,55"
0,0,"102,55"
-16,"27,71281292","102,55"
0,28,"102,55"
19,"32,90896534","102,55"
"32,90896534",19,"102,55"
37,0,"102,55"
5,"-8,660254038",24
0,-8,24
-7,"-12,12435565",24
"-24,24871131",-14,24
-23,0,24
"-25,98076211",15,24
"-6,5","11,25833025",24
0,0,39
0,3,39
1,"1,732050808",39
"-4,330127019","-2,5",39
-15,0,39
"-17,32050808",10,39
"-2,5","4,330127019",39
"-1,5","2,598076211","85,55"
0,-6,"85,55"
"-6,5","-11,25833025","85,55"
"-25,98076211",-15,"85,55"
-33,0,"85,55"
"-38,10511777",22,"85,55"
-14,"24,24871131","85,55"
0,0,"102,55"
0,3,"102,55"
-3,"-5,196152423","102,55"
"-19,05255888",-11,"102,55"
-28,0,"102,55"
"-42,43524479","24,5","102,55"
-13,"22,5166605","102,55"
"12,5","21,65063509",24
"29,44486373",17,24
32,0,24
"20,78460969",-12,24
8,"-13,85640646",24
0,-10,24
"-9,5","-16,45448267",24
"11,5","19,91858429",39
"31,17691454",18,39
34,0,39
"17,32050808",-10,39
4,"-6,92820323",39
0,0,39
-6,"-10,39230485",39
"18,5","32,04293994","85,55"
"40,70319398","23,5","85,55"
49,0,"85,55"
"11,25833025","-6,5","85,55"
"2,5","-4,330127019","85,55"
0,-3,"85,55"
"-6,5","-11,25833025","85,55"
"14,5","25,11473671","102,55"
"32,90896534",19,"102,55"
34,0,"102,55"
"6,062177826","-3,5","102,55"
-1,"1,732050808","102,55"
0,0,"102,55"
0,0,"102,55"
