x,y,z
-27,0,24
"-21,65063509","12,5",24
-11,"19,05255888",24
0,23,24
"14,5","25,11473671",24
"22,5166605",13,24
25,0,24
-27,0,39
"-23,3826859","13,5",39
"-13,5","23,3826859",39
0,24,39
"13,5","23,3826859",39
"23,3826859","13,5",39
27,0,39
-35,0,"85,55"
"-30,31088913","17,5","85,55"
-16,"27,71281292","85,55"
0,33,"85,55"
"18,5","32,04293994","85,55"
"28,57883832","16,5","85,55"
27,0,"85,55"
-35,0,"102,55"
"-31,17691454",18,"102,55"
-17,"29,44486373","102,55"
0,33,"102,55"
"19,5","33,77499075","102,55"
"28,57883832","16,5","102,55"
27,0,"102,55"
9,"-15,58845727",24
0,-16,24
-7,"-12,12435565",24
"-11,25833025","-6,5",24
-13,0,24
"-12,12435565",7,24
"-8,5","14,72243186",24
"8,5","-14,72243186",39
0,-15,39
-8,"-13,85640646",39
"-12,12435565",-7,39
-15,0,39
"-16,45448267","9,5",39
"-10,5","18,18653348",39
"11,5","-19,91858429","85,55"
0,-22,"85,55"
"-10,5","-18,18653348","85,55"
"-17,32050808",-10,"85,55"
-23,0,"85,55"
"-25,11473671","14,5","85,55"
-19,"32,90896534","85,55"
"9,5","-16,45448267","102,55"
0,-17,"102,55"
"-8,5","-14,72243186","102,55"
"-12,99038106","-7,5","102,55"
-15,0,"102,55"
"-16,45448267","9,5","102,55"
"-15,5","26,84678752","102,55"
"10,5","18,18653348",24
"18,18653348","10,5",24
23,0,24
"21,65063509","-12,5",24
"11,5","-19,91858429",24
0,-21,24
-11,"-19,05255888",24
10,"17,32050808",39
"18,18653348","10,5",39
23,0,39
"21,65063509","-12,5",39
10,"-17,32050808",39
0,-16,39
-8,"-13,85640646",39
20,"34,64101615","85,55"
"32,90896534",19,"85,55"
38,0,"85,55"
"31,17691454",-18,"85,55"
15,"-25,98076211","85,55"
0,-25,"85,55"
-12,"-20,78460969","85,55"
14,"24,24871131","102,55"
"23,3826859","13,5","102,55"
25,0,"102,55"
"20,78460969",-12,"102,55"
8,"-13,85640646","102,55"
0,-13,"102,55"
-6,"-10,39230485","102,55"
