x,y,z
-25,0,24
"-27,57461708","4,862148975",24
"-24,43200814","8,892523726",24
"-22,5166605",13,24
"-20,68319996","17,35526546",24
"-17,35526546","20,68319996",24
-13,"22,5166605",24
"-8,550503583","23,49231552",24
"-4,167556264","23,63538607",24
0,26,24
"4,514852619","25,60500158",24
"8,20848344","22,5526229",24
"12,5","21,65063509",24
"16,06969024","19,15111108",24
"19,15111108","16,06969024",24
"21,65063509","12,5",24
"21,61293028","7,866463296",24
"22,65057832","3,993908086",24
20,0,24
-28,0,39
"-28,55942484","5,035797152",39
"-26,31139338","9,576564013",39
"-24,24871131",14,39
"-21,44924441","17,99805307",39
"-18,64084068","22,21528885",39
"-14,5","25,11473671",39
"-9,576564013","26,31139338",39
"-4,514852619","25,60500158",39
0,26,39
"4,862148975","27,57461708",39
"9,23454387","25,37170076",39
14,"24,24871131",39
"17,35526546","20,68319996",39
"19,91715552","16,71247785",39
"20,78460969",12,39
"22,5526229","8,20848344",39
"22,65057832","3,993908086",39
22,0,39
-31,0,"85,55"
"-33,4834636","5,904038041","85,55"
"-30,07016387","10,94464459","85,55"
"-29,44486373",17,"85,55"
"-26,81155551","22,49756634","85,55"
"-23,14035395","27,57759995","85,55"
-17,"29,44486373","85,55"
"-11,62868487","31,94954911","85,55"
"-5,20944533","29,54423259","85,55"
0,31,"85,55"
"5,20944533","29,54423259","85,55"
"10,94464459","30,07016387","85,55"
16,"27,71281292","85,55"
"18,64084068","22,21528885","85,55"
"21,44924441","17,99805307","85,55"
"25,11473671","14,5","85,55"
"23,49231552","8,550503583","85,55"
"24,62019383","4,341204442","85,55"
23,0,"85,55"
-35,0,"102,55"
"-35,45307911","6,251334396","102,55"
"-33,82893435","12,31272516","102,55"
"-31,17691454",18,"102,55"
"-29,87573328","25,06871678","102,55"
"-24,42592917","29,10968884","102,55"
"-18,5","32,04293994","102,55"
"-12,31272516","33,82893435","102,55"
"-6,077686218","34,46827136","102,55"
0,34,"102,55"
"5,556741685","31,5138481","102,55"
"11,28666473","31,00985649","102,55"
17,"29,44486373","102,55"
"21,21199112","25,27946662","102,55"
"23,74737774","19,9264159","102,55"
"25,98076211",15,"102,55"
"26,31139338","9,576564013","102,55"
"25,60500158","4,514852619","102,55"
24,0,"102,55"
"7,5","-12,99038106",24
"5,13030215","-14,09538931",24
"2,95201902","-16,7417318",24
0,-15,24
"-2,431074487","-13,78730854",24
"-4,446261863","-12,21600407",24
"-6,5","-11,25833025",24
"-8,356238926","-9,958577761",24
"-11,49066665","-9,641814145",24
"-11,25833025","-6,5",24
"-10,33661883","-3,762221577",24
"-10,83288528","-1,910129954",24
-12,0,24
"-12,80250079","2,25742631",24
"-13,15569669","4,788282007",24
"-12,12435565",7,24
"-13,02275553","10,92738936",24
"-10,92738936","13,02275553",24
-8,"13,85640646",24
"8,5","-14,72243186",39
"5,472322293","-15,03508193",39
"2,778370843","-15,75692405",39
0,-15,39
"-2,25742631","-12,80250079",39
"-4,446261863","-12,21600407",39
-7,"-12,12435565",39
"-9,641814145","-11,49066665",39
"-10,7246222","-8,999026536",39
"-12,12435565",-7,39
"-12,21600407","-4,446261863",39
"-11,81769304","-2,083778132",39
-14,0,39
"-14,7721163","2,604722665",39
"-16,91446717","6,15636258",39
"-14,72243186","8,5",39
"-15,32088886","12,85575219",39
"-13,4985398","16,08693331",39
"-11,5","19,91858429",39
"11,5","-19,91858429","85,55"
"7,866463296","-21,61293028","85,55"
"3,993908086","-22,65057832","85,55"
0,-20,"85,55"
"-3,472963553","-19,69615506","85,55"
"-7,18242301","-19,73354504","85,55"
"-10,5","-18,18653348","85,55"
"-14,14132741","-16,85297775","85,55"
"-17,61902219","-14,78411502","85,55"
"-19,05255888",-11,"85,55"
"-20,67323766","-7,524443153","85,55"
"-21,66577057","-3,820259909","85,55"
-23,0,"85,55"
"-23,63538607","4,167556264","85,55"
"-26,31139338","9,576564013","85,55"
"-26,84678752","15,5","85,55"
"-25,27946662","21,21199112","85,55"
"-22,49756634","26,81155551","85,55"
-18,"31,17691454","85,55"
8,"-13,85640646","102,55"
"4,788282007","-13,15569669","102,55"
"2,431074487","-13,78730854","102,55"
0,-13,"102,55"
"-1,910129954","-10,83288528","102,55"
"-4,10424172","-11,27631145","102,55"
"-6,5","-11,25833025","102,55"
"-8,999026536","-10,7246222","102,55"
"-11,49066665","-9,641814145","102,55"
"-12,12435565",-7,"102,55"
"-13,15569669","-4,788282007","102,55"
"-13,78730854","-2,431074487","102,55"
-16,0,"102,55"
"-16,7417318","2,95201902","102,55"
"-17,85415979","6,498382723","102,55"
"-18,18653348","10,5","102,55"
"-19,15111108","16,06969024","102,55"
"-18,64084068","22,21528885","102,55"
-14,"24,24871131","102,55"
"9,5","16,45448267",24
"10,92738936","13,02275553",24
"13,78879998","11,57017697",24
"18,18653348","10,5",24
"18,79385242","6,840402867",24
"17,72653955","3,125667198",24
20,0,24
"19,69615506","-3,472963553",24
"19,73354504","-7,18242301",24
"17,32050808",-10,24
"16,85297775","-14,14132741",24
"12,85575219","-15,32088886",24
10,"-17,32050808",24
"7,524443153","-20,67323766",24
"3,820259909","-21,66577057",24
0,-20,24
"-3,820259909","-21,66577057",24
"-7,524443153","-20,67323766",24
"-11,5","-19,91858429",24
11,"19,05255888",39
"12,85575219","15,32088886",39
"16,85297775","14,14132741",39
"19,91858429","11,5",39
"21,61293028","7,866463296",39
"21,66577057","3,820259909",39
21,0,39
"19,69615506","-3,472963553",39
"18,79385242","-6,840402867",39
"18,18653348","-10,5",39
"18,38506663","-15,42690263",39
"14,14132741","-16,85297775",39
"10,5","-18,18653348",39
"7,18242301","-19,73354504",39
"3,299315376","-18,71134731",39
0,-18,39
"-3,299315376","-18,71134731",39
"-6,15636258","-16,91446717",39
-10,"-17,32050808",39
"18,5","32,04293994","85,55"
"24,42592917","29,10968884","85,55"
"28,3436444","23,78314156","85,55"
"33,77499075","19,5","85,55"
"35,70831959","12,99676545","85,55"
"33,4834636","5,904038041","85,55"
35,0,"85,55"
"32,49865585","-5,730389863","85,55"
"32,88924173","-11,97070502","85,55"
"29,44486373",-17,"85,55"
"27,57759995","-23,14035395","85,55"
"19,9264159","-23,74737774","85,55"
"15,5","-26,84678752","85,55"
"10,60262444","-29,13047124","85,55"
"4,862148975","-27,57461708","85,55"
0,-28,"85,55"
"-4,514852619","-25,60500158","85,55"
"-8,892523726","-24,43200814","85,55"
-14,"-24,24871131","85,55"
14,"24,24871131","102,55"
"18,64084068","22,21528885","102,55"
"20,68319996","17,35526546","102,55"
"24,24871131",14,"102,55"
"25,37170076","9,23454387","102,55"
"25,60500158","4,514852619","102,55"
24,0,"102,55"
"22,65057832","-3,993908086","102,55"
"21,61293028","-7,866463296","102,55"
"20,78460969",-12,"102,55"
"19,15111108","-16,06969024","102,55"
"13,4985398","-16,08693331","102,55"
"10,5","-18,18653348","102,55"
"6,15636258","-16,91446717","102,55"
"2,778370843","-15,75692405","102,55"
0,-16,"102,55"
"-2,778370843","-15,75692405","102,55"
"-4,788282007","-13,15569669","102,55"
-8,"-13,85640646","102,55"
