x,y,z
-13,0,24
"-8,660254038",5,24
-4,"6,92820323",24
0,7,24
"5,5","9,526279442",24
"13,85640646",8,24
15,0,24
-23,0,39
"-20,78460969",12,39
-8,"13,85640646",39
0,11,39
7,"12,12435565",39
"21,65063509","12,5",39
23,0,39
-30,0,"85,55"
"-25,98076211",15,"85,55"
-8,"13,85640646","85,55"
0,16,"85,55"
"13,5","23,3826859","85,55"
"25,98076211",15,"85,55"
12,0,"85,55"
0,0,"102,55"
0,0,"102,55"
-14,"24,24871131","102,55"
0,24,"102,55"
"15,5","26,84678752","102,55"
0,0,"102,55"
30,0,"102,55"
"0,5","-0,8660254038",24
0,1,24
"-0,5","-0,8660254038",24
"1,732050808",1,24
4,0,24
"3,464101615",-2,24
2,"-3,464101615",24
"-0,5","0,8660254038",39
0,6,39
3,"5,196152423",39
"1,732050808",1,39
0,0,39
"-6,92820323",4,39
"-6,5","11,25833025",39
"4,5","-7,794228634","85,55"
0,-10,"85,55"
-2,"-3,464101615","85,55"
"0,8660254038","0,5","85,55"
-12,0,"85,55"
"-16,45448267","9,5","85,55"
"-10,5","18,18653348","85,55"
"-2,5","4,330127019","102,55"
0,7,"102,55"
0,0,"102,55"
0,0,"102,55"
7,0,"102,55"
"-4,330127019","2,5","102,55"
-8,"13,85640646","102,55"
"4,5","7,794228634",24
"8,660254038",5,24
6,0,24
"6,92820323",-4,24
0,0,24
0,0,24
"0,5","0,8660254038",24
7,"12,12435565",39
"15,58845727",9,39
25,0,39
"14,72243186","-8,5",39
5,"-8,660254038",39
0,-9,39
-5,"-8,660254038",39
0,0,"85,55"
0,0,"85,55"
0,0,"85,55"
"25,98076211",-15,"85,55"
10,"-17,32050808","85,55"
0,-27,"85,55"
"-13,5","-23,3826859","85,55"
"16,5","28,57883832","102,55"
0,0,"102,55"
0,0,"102,55"
"22,5166605",-13,"102,55"
8,"-13,85640646","102,55"
0,-15,"102,55"
-8,"-13,85640646","102,55"
