x,y,z
-13,0,24
"-14,09538931","5,13030215",24
"-9,958577761","8,356238926",24
-5,"8,660254038",24
"-1,215537244","6,893654271",24
"1,562833599","8,863269777",24
"5,5","9,526279442",24
"11,49066665","9,641814145",24
"15,97477455","5,814342437",24
17,0,24
-22,0,39
"-21,61293028","7,866463296",39
"-16,08693331","13,4985398",39
-8,"13,85640646",39
"-2,083778132","11,81769304",39
"1,910129954","10,83288528",39
"6,5","11,25833025",39
"15,32088886","12,85575219",39
"23,49231552","8,550503583",39
23,0,39
-26,0,"85,55"
"-25,37170076","9,23454387","85,55"
"-16,08693331","13,4985398","85,55"
"-8,5","14,72243186","85,55"
"-2,604722665","14,7721163","85,55"
"3,299315376","18,71134731","85,55"
13,"22,5166605","85,55"
"22,21528885","18,64084068","85,55"
"23,49231552","8,550503583","85,55"
8,0,"85,55"
-31,0,"102,55"
"-32,88924173","11,97070502","102,55"
"-26,04551107","21,85477873","102,55"
-14,"24,24871131","102,55"
"-4,167556264","23,63538607","102,55"
"3,993908086","22,65057832","102,55"
"13,5","23,3826859","102,55"
"26,04551107","21,85477873","102,55"
0,0,"102,55"
28,0,"102,55"
"0,5","-0,8660254038",24
"-0,1736481777","0,984807753",24
0,0,24
0,0,24
"-2,298133329","-1,928362829",24
"6,577848346","2,394141003",24
3,0,24
"3,758770483","-1,368080573",24
"3,064177772","-2,571150439",24
2,"-3,464101615",24
"-0,5","0,8660254038",39
"-1,041889066","5,908846518",39
"1,215537244","6,893654271",39
"2,5","4,330127019",39
"3,064177772","2,571150439",39
"5,638155725","2,05212086",39
0,0,39
"-6,577848346","2,394141003",39
"-7,660444431","6,427876097",39
-7,"12,12435565",39
4,"-6,92820323","85,55"
"1,389185421","-7,878462024","85,55"
"-1,389185421","-7,878462024","85,55"
"-3,5","-6,062177826","85,55"
"-6,128355545","-5,142300877","85,55"
0,0,"85,55"
-9,0,"85,55"
"-18,79385242","6,840402867","85,55"
"-17,61902219","14,78411502","85,55"
"-10,5","18,18653348","85,55"
"-2,5","4,330127019","102,55"
"-1,041889066","5,908846518","102,55"
"1,562833599","8,863269777","102,55"
"4,5","7,794228634","102,55"
"7,660444431","6,427876097","102,55"
0,0,"102,55"
8,0,"102,55"
"-5,638155725","2,05212086","102,55"
"-9,958577761","8,356238926","102,55"
"-8,5","14,72243186","102,55"
"3,5","6,062177826",24
"6,894399988","5,785088487",24
"8,457233587","3,07818129",24
7,0,24
"4,698463104","-1,710100717",24
"2,298133329","-1,928362829",24
0,0,24
0,0,24
"0,1736481777","0,984807753",24
"0,5","0,8660254038",24
"6,5","11,25833025",39
"11,49066665","9,641814145",39
"18,79385242","6,840402867",39
21,0,39
"18,79385242","-6,840402867",39
"9,192533317","-7,713451316",39
5,"-8,660254038",39
"1,736481777","-9,84807753",39
"-1,389185421","-7,878462024",39
"-5,5","-9,526279442",39
0,0,"85,55"
0,0,"85,55"
0,0,"85,55"
0,0,"85,55"
"28,19077862","-10,2606043","85,55"
"16,08693331","-13,4985398","85,55"
"9,5","-16,45448267","85,55"
"3,820259909","-21,66577057","85,55"
"-4,341204442","-24,62019383","85,55"
-13,"-22,5166605","85,55"
17,"29,44486373","102,55"
0,0,"102,55"
0,0,"102,55"
0,0,"102,55"
"29,13047124","-10,60262444","102,55"
"13,78879998","-11,57017697","102,55"
"7,5","-12,99038106","102,55"
"2,25742631","-12,80250079","102,55"
"-2,604722665","-14,7721163","102,55"
-8,"-13,85640646","102,55"
